victory,player_back_hero,player_back_level,player_back_items,player_back_meta,player_front_hero,player_front_level,player_front_items,player_front_meta,player_right_hero,player_right_level,player_right_items,player_right_meta,player_left_hero,player_left_level,player_left_items,player_left_meta,enemy_back_hero,enemy_back_level,enemy_back_items,enemy_back_meta,enemy_front_hero,enemy_front_level,enemy_front_items,enemy_front_meta,enemy_right_hero,enemy_right_level,enemy_right_items,enemy_right_meta,enemy_left_hero,enemy_left_level,enemy_left_items,enemy_left_meta,partyTimestamp,season,json,difficulty
TRUE,ranger,3,24@15@56,,lich,3,125@79@16,,thesun,3,62@61@30,,biomancer,3,18@24@4,"bioMut,2:0@bioRegion,0:1",rogue,3,11@34@59,,oni,3,126@8@17,,wukong,3,126@115,,ronin,3,7@123@18,,1747075591386,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""ranger"",""level"":3,""items"":[""24"",""15"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""lich"",""level"":3,""items"":[""125"",""79"",""16""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""62"",""61"",""30""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""18"",""24"",""4""],""meta"":{""bioMut"":2,""bioRegion"":0}},""meta"":{""rerollSpent"":9,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747075568565},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""7"",""123"",""18""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""34"",""59""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""126"",""8"",""17""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""wukong"",""level"":3,""items"":[""126"",""115""],""meta"":{}},""timestamp"":1747046925439,""playerId"":""76561198085065863""},""result"":true}",2
TRUE,huntress,3,125@17@31,,knight,3,23@3@111,,lich,3,6@17@79,,biomancer,3,110@19@19,"bioMut,1:0@bioRegion,0:1",imp,3,6@7@110,,champ,3,112@31@61,,captain,3,60@23@61,,artificer,3,61@123@110,,1747075087144,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""125"",""17"",""31""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""knight"",""level"":3,""items"":[""23"",""3"",""111""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""lich"",""level"":3,""items"":[""6"",""17"",""79""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""110"",""19"",""19""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":11,""rerollTimes"":9,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747075067037},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""61"",""123"",""110""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":12,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""6"",""7"",""110""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""112"",""31"",""61""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""60"",""23"",""61""],""meta"":{}},""timestamp"":1746837874967,""playerId"":""76561198088299364""},""result"":true}",2
FALSE,slayer,3,23@15@56,,lich,3,17@125@22,,druid,3,125@31@61,,knight,3,23@114@30,,berserker,3,151@24@21,,oni,3,54@124@18,,archer,3,63@37@58,,druid,3,117@13@17,,1747076043622,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""23"",""15"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""lich"",""level"":3,""items"":[""17"",""125"",""22""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""125"",""31"",""61""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""knight"",""level"":3,""items"":[""23"",""114"",""30""],""meta"":{}},""meta"":{""rerollSpent"":11,""rerollTimes"":8,""leftoverGold"":3,""leftoverItems"":[]},""timestamp"":1747076021934},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""117"",""13"",""17""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""24"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""54"",""124"",""18""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""63"",""37"",""58""],""meta"":{}},""timestamp"":1746977397038,""playerId"":""76561198039229388""},""result"":false}",2
FALSE,rogue,3,61@32@11,,deepcultist,3,16@152@37,,slayer,3,20@59,,wukong,3,126@16@114,,lich,3,22@6@1,,plaguedoctor,3,124@18@3,,slayer,3,24@3@11,,cleric,3,20@3@79,,1747077320689,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""61"",""32"",""11""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""16"",""152"",""37""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""20"",""59""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""wukong"",""level"":3,""items"":[""126"",""16"",""114""],""meta"":{}},""meta"":{""rerollSpent"":14,""rerollTimes"":11,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747077284206},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""cleric"",""level"":3,""items"":[""20"",""3"",""79""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""1""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""124"",""18"",""3""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""24"",""3"",""11""],""meta"":{}},""timestamp"":1746753191216,""playerId"":""76561198142638513""},""result"":false}",2
TRUE,berserker,3,151@86@18,,cyclops,3,59@79@32,,coolboy,3,58@119@115,,medusa,3,5@35@35,,cupid,3,6@37@79,,deepcultist,3,126@60@18,,sharkmancer,3,56@60@11,,rogue,3,11@11@17,,1747086646920,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""86"",""18""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""59"",""79"",""32""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""coolboy"",""level"":3,""items"":[""58"",""119"",""115""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""5"",""35"",""35""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[57]},""timestamp"":1747086632518},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""11"",""17""],""meta"":{}},""meta"":{""rerollSpent"":5,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""6"",""37"",""79""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""126"",""60"",""18""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""56"",""60"",""11""],""meta"":{}},""timestamp"":1746799670772,""playerId"":""76561198085065863""},""result"":true}",1
TRUE,archer,3,63@6@11,,champ,3,13@2@15,,wizard,3,62@110@123,,artificer,3,114@3@8,,cleric,3,24@114@86,,rogue,3,13@12@125,,biomancer,3,22@21,"bioMut,1:0@bioRegion,0:1",biomancer,2,,"bioMut,0:0@bioRegion,0:1",1747104767453,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""63"",""6"",""11""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""13"",""2"",""15""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""wizard"",""level"":3,""items"":[""62"",""110"",""123""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""114"",""3"",""8""],""meta"":{}},""meta"":{""rerollSpent"":13,""rerollTimes"":10,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747104752512},""enemyParty"":{""left"":{""xp"":2,""skin"":0,""id"":""biomancer"",""level"":2,""items"":[],""meta"":{""bioMut"":0,""bioRegion"":0}},""meta"":{""rerollSpent"":20,""rerollTimes"":14,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""24"",""114"",""86""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""13"",""12"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""22"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""timestamp"":1746736453366,""playerId"":""76561198079717168""},""result"":true}",1
TRUE,deepcultist,3,21@18@110,,berserker,3,11@60@12,,oni,3,54@3@125,,knight,3,61@123@8,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1747113967666,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""21"",""18"",""110""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""11"",""60"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""54"",""3"",""125""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""knight"",""level"":3,""items"":[""61"",""123"",""8""],""meta"":{}},""meta"":{""rerollSpent"":11,""rerollTimes"":9,""leftoverGold"":3,""leftoverItems"":[]},""timestamp"":1747113944179},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
TRUE,druid,3,110@18@114,,berserker,3,32@6@12,,slayer,3,13@152,,knight,3,80@125@11,,lich,3,53@35@8,,captain,3,17@13,,lich,3,126@119,,lich,3,63@63@30,,1747116049545,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""110"",""18"",""114""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""32"",""6"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""13"",""152""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""knight"",""level"":3,""items"":[""80"",""125"",""11""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1747116033532},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""63"",""63"",""30""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""53"",""35"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""17"",""13""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""126"",""119""],""meta"":{}},""timestamp"":1746800952436,""playerId"":""76561198019201151""},""result"":true}",1
FALSE,slayer,3,59@126@5,,deepcultist,3,16@22,,deepcultist,3,13@16@53,,deepcultist,3,21@16@61,,lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,1747122101999,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""59"",""126"",""5""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""16"",""22""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""13"",""16"",""53""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""21"",""16"",""61""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747122081304},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""timestamp"":1746665516255,""playerId"":""76561198142638513""},""result"":false}",1
FALSE,druid,3,6@126,,knight,3,8@152@31,,oni,3,17@11@7,,berserker,3,60@30@32,,artificer,3,24@8@112,,captain,3,115@17@86,,artificer,3,5@152@18,,lich,3,82@112@82,,1747129169541,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""6"",""126""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""knight"",""level"":3,""items"":[""8"",""152"",""31""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""17"",""11"",""7""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""60"",""30"",""32""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747129144313},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""82"",""112"",""82""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""24"",""8"",""112""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""115"",""17"",""86""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""5"",""152"",""18""],""meta"":{}},""timestamp"":1746799775812,""playerId"":""76561198019201151""},""result"":false}",1
TRUE,berserker,3,151@6@115,,oni,3,8@79@117,,archer,3,59@34@7,,druid,3,60@152@151,,cupid,3,56@8,,cyclops,3,31@82@13,,deepcultist,3,3@30@1,,rogue,3,123@30@17,,1747129167807,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""6"",""115""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""8"",""79"",""117""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""59"",""34"",""7""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""152"",""151""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[57,119]},""timestamp"":1747129154593},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""123"",""30"",""17""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""56"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""31"",""82"",""13""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""3"",""30"",""1""],""meta"":{}},""timestamp"":1746740582474,""playerId"":""76561198085065863""},""result"":true}",2
TRUE,lich,3,35@3@37,,druid,3,24@110@17,,biomancer,3,,"bioMut,0:0@bioRegion,0:1",sharkmancer,3,13@152@82,,siren,3,20@86@20,,cyclops,3,13@9@23,,cyclops,3,63,,cyclops,2,61@3@82,,1747130021923,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""35"",""3"",""37""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""24"",""110"",""17""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[],""meta"":{""bioMut"":0,""bioRegion"":0}},""left"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""13"",""152"",""82""],""meta"":{}},""meta"":{""rerollSpent"":11,""rerollTimes"":10,""leftoverGold"":2,""leftoverItems"":[]},""timestamp"":1747130004756},""enemyParty"":{""left"":{""xp"":3,""skin"":0,""id"":""cyclops"",""level"":2,""items"":[""61"",""3"",""82""],""meta"":{}},""meta"":{""rerollSpent"":18,""rerollTimes"":13,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""siren"",""level"":3,""items"":[""20"",""86"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""13"",""9"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""63""],""meta"":{}},""timestamp"":1746979046799,""playerId"":""76561198074020852""},""result"":true}",1
FALSE,berserker,3,151@16@35,,oni,3,117@1@59,,druid,3,31@151@115,,coolboy,3,30@35@125,,huntress,3,125@17@31,,knight,3,23@3@111,,lich,3,6@17@79,,biomancer,3,110@19@19,"bioMut,1:0@bioRegion,0:1",1747129838701,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""16"",""35""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""117"",""1"",""59""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""31"",""151"",""115""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""coolboy"",""level"":3,""items"":[""30"",""35"",""125""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1747129815874},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""110"",""19"",""19""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":11,""rerollTimes"":9,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""125"",""17"",""31""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""knight"",""level"":3,""items"":[""23"",""3"",""111""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""lich"",""level"":3,""items"":[""6"",""17"",""79""],""meta"":{}},""timestamp"":1747075067037,""playerId"":""76561198045112884""},""result"":false}",2
TRUE,berserker,3,151@86@22,,oni,3,117@3@125,,archer,3,63@61@62,,druid,3,18@61@37,,lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,1747130280683,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""86"",""22""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""117"",""3"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""63"",""61"",""62""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""18"",""61"",""37""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":0,""leftoverItems"":[57,58]},""timestamp"":1747130262774},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""timestamp"":1746665516255,""playerId"":""76561198142638513""},""result"":true}",2
TRUE,druid,3,21@61@22,,oni,3,13@13@2,,slayer,3,63@8@82,,berserker,3,82@54@13,,archer,3,82@6@56,,champ,3,126@6,,paladin,3,126@18@80,,imp,3,37@20@110,,1747130678467,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""21"",""61"",""22""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""13"",""13"",""2""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""63"",""8"",""82""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""82"",""54"",""13""],""meta"":{}},""meta"":{""rerollSpent"":5,""rerollTimes"":5,""leftoverGold"":1,""leftoverItems"":[115]},""timestamp"":1747130662955},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""37"",""20"",""110""],""meta"":{}},""meta"":{""rerollSpent"":13,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""82"",""6"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""126"",""6""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""126"",""18"",""80""],""meta"":{}},""timestamp"":1746835845216,""playerId"":""76561198088299364""},""result"":true}",1
TRUE,huntress,3,82@53@126,,druid,3,3@79@86,,deepcultist,3,3@15@123,,wukong,3,16@60@11,,medusa,2,82@3@112,,ronin,3,31@151@60,,cyclops,3,9@10@30,,siren,3,53@6@35,,1747131358986,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""huntress"",""level"":3,""items"":[""82"",""53"",""126""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""3"",""79"",""86""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""3"",""15"",""123""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""wukong"",""level"":3,""items"":[""16"",""60"",""11""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":8,""leftoverGold"":3,""leftoverItems"":[]},""timestamp"":1747131346235},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""medusa"",""level"":2,""items"":[""82"",""3"",""112""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""31"",""151"",""60""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""9"",""10"",""30""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""siren"",""level"":3,""items"":[""53"",""6"",""35""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":6,""leftoverGold"":1,""leftoverItems"":[116,126,15]},""playerId"":""76561198074020852""},""result"":true}",2
TRUE,druid,3,110@152@110,,knight,3,82@3@13,,berserker,3,61@18@114,,ronin,3,151@2@30,,cleric,3,24@114@86,,rogue,3,13@12@125,,biomancer,3,22@21,"bioMut,1:0@bioRegion,0:1",biomancer,2,,"bioMut,0:0@bioRegion,0:1",1747131988685,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""110"",""152"",""110""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""knight"",""level"":3,""items"":[""82"",""3"",""13""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""61"",""18"",""114""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""151"",""2"",""30""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":4,""leftoverItems"":[]},""timestamp"":1747131965518},""enemyParty"":{""left"":{""xp"":2,""skin"":0,""id"":""biomancer"",""level"":2,""items"":[],""meta"":{""bioMut"":0,""bioRegion"":0}},""meta"":{""rerollSpent"":20,""rerollTimes"":14,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""24"",""114"",""86""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""13"",""12"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""22"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""timestamp"":1746736453366,""playerId"":""76561198079717168""},""result"":true}",2
